Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,185,16.6
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1435,20.6
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,2974,13.4
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,50636,14.5
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,337,15.6
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,81,9.9
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1307,15.8
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,728,9.9
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,425,18.1
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,996,14.1
2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,91,15.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,724,14.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,168,23
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,1156,17.3
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,485,16.3
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,3893,10
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,1052,19.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,368,9.9
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,125,13.2
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,37,5.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,3002,14.4
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,1168,11.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,190,13.1
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,297,19
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1292,9.8
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,940,14.3
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,383,12.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,502,17.4
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,724,16.2
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,567,12.4
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,209,14.5
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,583,9.5
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,604,8.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1261,12.5
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,656,12
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,410,14
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,914,14.9
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,233,22.6
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,232,12.5
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,524,18.2
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,202,14.1
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,683,7.4
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,442,21.3
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1708,8.3
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,1286,12.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,105,15.2
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1542,13
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,670,17.6
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,724,17.8
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1647,12.4
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,105,9.5
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,673,13.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,141,16.8
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,978,14.6
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,3037,11.9
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,40600,12.6
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,550,21
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,87,13
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,1063,12.7
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,1038,14.5
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,326,17.1
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,723,12.4
2012,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,171,29.6
2012,Malignant neoplasms (C00-C97),Cancer,Alabama,10276,185.2
2012,Malignant neoplasms (C00-C97),Cancer,Alaska,925,166.5
2012,Malignant neoplasms (C00-C97),Cancer,Arizona,11085,148.6
2012,Malignant neoplasms (C00-C97),Cancer,Arkansas,6540,189.1
2012,Malignant neoplasms (C00-C97),Cancer,California,57676,150.9
2012,Malignant neoplasms (C00-C97),Cancer,Colorado,7306,143.1
2012,Malignant neoplasms (C00-C97),Cancer,Connecticut,6681,152
2012,Malignant neoplasms (C00-C97),Cancer,Delaware,1935,177
2012,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1081,178.8
2012,Malignant neoplasms (C00-C97),Cancer,Florida,42188,158.8
2012,Malignant neoplasms (C00-C97),Cancer,Georgia,16021,169.1
2012,Malignant neoplasms (C00-C97),Cancer,Hawaii,2284,134.5
2012,Malignant neoplasms (C00-C97),Cancer,Idaho,2572,152
2012,Malignant neoplasms (C00-C97),Cancer,Illinois,24562,175.6
2012,Malignant neoplasms (C00-C97),Cancer,Indiana,13368,184.4
2012,Malignant neoplasms (C00-C97),Cancer,Iowa,6438,168.6
2012,Malignant neoplasms (C00-C97),Cancer,Kansas,5429,168.2
2012,Malignant neoplasms (C00-C97),Cancer,Kentucky,10012,201.5
2012,Malignant neoplasms (C00-C97),Cancer,Louisiana,9308,190.7
2012,Malignant neoplasms (C00-C97),Cancer,Maine,3226,179.3
2012,Malignant neoplasms (C00-C97),Cancer,Maryland,10525,165.6
2012,Malignant neoplasms (C00-C97),Cancer,Massachusetts,12864,163.3
2012,Malignant neoplasms (C00-C97),Cancer,Michigan,20496,174.8
2012,Malignant neoplasms (C00-C97),Cancer,Minnesota,9424,155.9
2012,Malignant neoplasms (C00-C97),Cancer,Mississippi,6499,200.4
2012,Malignant neoplasms (C00-C97),Cancer,Missouri,12919,182.3
2012,Malignant neoplasms (C00-C97),Cancer,Montana,1954,155.1
2012,Malignant neoplasms (C00-C97),Cancer,Nebraska,3479,164.7
2012,Malignant neoplasms (C00-C97),Cancer,Nevada,4610,163.6
2012,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2660,167.8
2012,Malignant neoplasms (C00-C97),Cancer,New Jersey,16485,160.3
2012,Malignant neoplasms (C00-C97),Cancer,New Mexico,3462,148.1
2012,Malignant neoplasms (C00-C97),Cancer,New York,35882,159.4
2012,Malignant neoplasms (C00-C97),Cancer,North Carolina,18405,170.2
2012,Malignant neoplasms (C00-C97),Cancer,North Dakota,1253,150.7
2012,Malignant neoplasms (C00-C97),Cancer,Ohio,25261,182.7
2012,Malignant neoplasms (C00-C97),Cancer,Oklahoma,8040,189.9
2012,Malignant neoplasms (C00-C97),Cancer,Oregon,7832,168
2012,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,28909,175.5
2012,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2148,163.5
2012,Malignant neoplasms (C00-C97),Cancer,South Carolina,9728,178.8
2012,Malignant neoplasms (C00-C97),Cancer,South Dakota,1630,163
2012,Malignant neoplasms (C00-C97),Cancer,Tennessee,13765,187.6
2012,Malignant neoplasms (C00-C97),Cancer,Texas,38142,160.3
2012,Malignant neoplasms (C00-C97),Cancer,United States,582623,166.5
2012,Malignant neoplasms (C00-C97),Cancer,Utah,2876,128.2
2012,Malignant neoplasms (C00-C97),Cancer,Vermont,1325,165
2012,Malignant neoplasms (C00-C97),Cancer,Virginia,14294,165
2012,Malignant neoplasms (C00-C97),Cancer,Washington,11952,161.4
2012,Malignant neoplasms (C00-C97),Cancer,West Virginia,4684,191.8
2012,Malignant neoplasms (C00-C97),Cancer,Wisconsin,11252,166.3
2012,Malignant neoplasms (C00-C97),Cancer,Wyoming,955,154.2
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1035,19.4
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,44,9.5
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,414,5.7
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,674,19.8
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,2728,7.2
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,428,8.9
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,569,12.4
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,139,12.7
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,44,7.2
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,2912,10.6
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1612,18.4
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,199,11.2
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,148,8.8
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2392,17
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1221,16.9
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,322,7.9
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,600,17.7
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,933,19.6
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,1138,24.3
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,257,14.3
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,704,11.3
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1271,15.5
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1586,13.5
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,669,10.8
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,692,22.2
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1259,17.8
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,100,8
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,217,9.8
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,385,14.4
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,161,10.2
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1431,13.6
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,285,12.6
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2240,9.8
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1656,15.9
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,117,13.3
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,2056,14.8
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,554,13.4
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,320,6.9
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2736,15.8
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,135,9.7
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,860,16.4
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,58,5.6
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,933,13.4
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,3525,15.6
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,45622,13.1
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,270,12.4
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,21,2.6
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1523,18.3
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,482,6.6
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,471,19.7
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,1024,14.8
2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,72,12.3
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2662,54.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,385,57.3
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,3096,46.8
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1510,50.2
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,10824,28.3
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2330,46.5
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1339,33.3
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,338,36.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,185,29.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,8901,42
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3785,40.2
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,517,34.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,710,44.7
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4166,31.6
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2699,40.6
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1369,39.6
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1333,43.8
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2608,59.5
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2091,45.8
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,574,38.3
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1569,26.1
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,2224,30.7
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3951,38
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2319,39.9
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1724,57.9
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,3169,50.5
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,609,56.8
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,678,33.6
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1155,42.8
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,553,38.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2685,28.6
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1336,64.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,5537,26.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4297,43.8
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,298,39.1
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,5275,43.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2261,58.8
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1722,40.6
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,6216,44.4
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,541,44.6
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2285,48.2
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,411,45
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3485,53.3
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9410,38.7
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,126438,39.1
2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,1058,42.9
